id;pais;ISO2;continente;subcontinente;topico_number;topico;importancia_topico;periodo;cantidad
6982;Kenia;KE;Africa;Africa Oriental;Topic16;T16 - Trabajadoras sexuales;0.0485207107692308;2007_2009;13
6983;Kenia;KE;Africa;Africa Oriental;Topic16;T16 - Trabajadoras sexuales;0.0285817311875;2010_2012;16
6984;Kenia;KE;Africa;Africa Oriental;Topic16;T16 - Trabajadoras sexuales;0.0210256413333333;2013_2015;21
6985;Kenia;KE;Africa;Africa Oriental;Topic16;T16 - Trabajadoras sexuales;0.0286923081121951;2016_2018;41
6987;Kenia;KE;Africa;Africa Oriental;Topic17;T17 - Autoestima;0.0412426041538462;2007_2009;13
6988;Kenia;KE;Africa;Africa Oriental;Topic17;T17 - Autoestima;0.0151778848375;2010_2012;16
6989;Kenia;KE;Africa;Africa Oriental;Topic17;T17 - Autoestima;0.0160695973047619;2013_2015;21
6990;Kenia;KE;Africa;Africa Oriental;Topic17;T17 - Autoestima;0.0248461542097561;2016_2018;41
6992;Kenia;KE;Africa;Africa Oriental;Topic21;T21 - Identidades de genero;0.0679289950769231;2007_2009;13
6993;Kenia;KE;Africa;Africa Oriental;Topic21;T21 - Identidades de genero;0.0321298081625;2010_2012;16
6994;Kenia;KE;Africa;Africa Oriental;Topic21;T21 - Identidades de genero;0.00465567772380952;2013_2015;21
6995;Kenia;KE;Africa;Africa Oriental;Topic21;T21 - Identidades de genero;0.0386923082585366;2016_2018;41
6997;Kenia;KE;Africa;Africa Oriental;Topic30;T30 - Cigarrillo;0.00485207107692308;2007_2009;13
6998;Kenia;KE;Africa;Africa Oriental;Topic30;T30 - Cigarrillo;0.013798077125;2010_2012;16
6999;Kenia;KE;Africa;Africa Oriental;Topic30;T30 - Cigarrillo;0.00976190490476191;2013_2015;21
7000;Kenia;KE;Africa;Africa Oriental;Topic30;T30 - Cigarrillo;0.0345384620439024;2016_2018;41
7002;Kenia;KE;Africa;Africa Oriental;Topic32;T32 - Orientación sexual;0.00242603553846154;2007_2009;13
7003;Kenia;KE;Africa;Africa Oriental;Topic32;T32 - Orientación sexual;0.039028846725;2010_2012;16
7004;Kenia;KE;Africa;Africa Oriental;Topic32;T32 - Orientación sexual;0.0114139195809524;2013_2015;21
7005;Kenia;KE;Africa;Africa Oriental;Topic32;T32 - Orientación sexual;0.0505384622780488;2016_2018;41
7007;Kenia;KE;Africa;Africa Oriental;Topic33;T33 - Marketing;0.0412426041538462;2007_2009;13
7008;Kenia;KE;Africa;Africa Oriental;Topic33;T33 - Marketing;0.001182692325;2010_2012;16
7009;Kenia;KE;Africa;Africa Oriental;Topic33;T33 - Marketing;0.00690842500952381;2013_2015;21
7010;Kenia;KE;Africa;Africa Oriental;Topic33;T33 - Marketing;0.0646153855609756;2016_2018;41
7012;Kenia;KE;Africa;Africa Oriental;Topic36;T36 - Violencia de pareja;0.0206213020769231;2007_2009;13
7013;Kenia;KE;Africa;Africa Oriental;Topic36;T36 - Violencia de pareja;0.005913461625;2010_2012;16
7014;Kenia;KE;Africa;Africa Oriental;Topic36;T36 - Violencia de pareja;0.00856043968571429;2013_2015;21
7015;Kenia;KE;Africa;Africa Oriental;Topic36;T36 - Violencia de pareja;0.0230000003365854;2016_2018;41
7017;Kenia;KE;Africa;Africa Oriental;Topic38;T38 - Lenguaje feminista;0.0211065091846154;2007_2009;13
7018;Kenia;KE;Africa;Africa Oriental;Topic38;T38 - Lenguaje feminista;0.015375000225;2010_2012;16
7019;Kenia;KE;Africa;Africa Oriental;Topic38;T38 - Lenguaje feminista;0.0184725277428571;2013_2015;21
7020;Kenia;KE;Africa;Africa Oriental;Topic38;T38 - Lenguaje feminista;0.0171538464048781;2016_2018;41
7022;Kenia;KE;Africa;Africa Oriental;Topic41;T41 - Lugar de trabajo;0.0434260361384615;2007_2009;13
7023;Kenia;KE;Africa;Africa Oriental;Topic41;T41 - Lugar de trabajo;0.0094615386;2010_2012;16
7024;Kenia;KE;Africa;Africa Oriental;Topic41;T41 - Lugar de trabajo;0.0666813196571429;2013_2015;21
7025;Kenia;KE;Africa;Africa Oriental;Topic41;T41 - Lugar de trabajo;0.0403846159756098;2016_2018;41
7027;Kenia;KE;Africa;Africa Oriental;Topic43;T43 - Inequidad de género;0.136343197261538;2007_2009;13
7028;Kenia;KE;Africa;Africa Oriental;Topic43;T43 - Inequidad de género;0.100528847625;2010_2012;16
7029;Kenia;KE;Africa;Africa Oriental;Topic43;T43 - Inequidad de género;0.0482087919142857;2013_2015;21
7030;Kenia;KE;Africa;Africa Oriental;Topic43;T43 - Inequidad de género;0.0671538471365854;2016_2018;41
7032;Kenia;KE;Africa;Africa Oriental;Topic48;T48 - Imagen corporal;0.00921893504615385;2007_2009;13
7033;Kenia;KE;Africa;Africa Oriental;Topic48;T48 - Imagen corporal;0.0344951928125;2010_2012;16
7034;Kenia;KE;Africa;Africa Oriental;Topic48;T48 - Imagen corporal;0.0240293043809524;2013_2015;21
7035;Kenia;KE;Africa;Africa Oriental;Topic48;T48 - Imagen corporal;0.0379230774780488;2016_2018;41
7037;Kenia;KE;Africa;Africa Oriental;Topic52;T52 - Experimentos;0.00824852083076923;2007_2009;13
7038;Kenia;KE;Africa;Africa Oriental;Topic52;T52 - Experimentos;0.10328846305;2010_2012;16
7039;Kenia;KE;Africa;Africa Oriental;Topic52;T52 - Experimentos;0.0705860816190476;2013_2015;21
7040;Kenia;KE;Africa;Africa Oriental;Topic52;T52 - Experimentos;0.0144615386731707;2016_2018;41
7042;Kenia;KE;Africa;Africa Oriental;Topic55;T55 - Racismo;0.00849112438461539;2007_2009;13
7043;Kenia;KE;Africa;Africa Oriental;Topic55;T55 - Racismo;0.013798077125;2010_2012;16
7044;Kenia;KE;Africa;Africa Oriental;Topic55;T55 - Racismo;0.0100622712095238;2013_2015;21
7045;Kenia;KE;Africa;Africa Oriental;Topic55;T55 - Racismo;0.00515384622926829;2016_2018;41
7047;Kenia;KE;Africa;Africa Oriental;Topic59;T59 - Escuela;0.0162544381076923;2007_2009;13
7048;Kenia;KE;Africa;Africa Oriental;Topic59;T59 - Escuela;0.0258221157625;2010_2012;16
7049;Kenia;KE;Africa;Africa Oriental;Topic59;T59 - Escuela;0.0270329674285714;2013_2015;21
7050;Kenia;KE;Africa;Africa Oriental;Topic59;T59 - Escuela;0.0293846158146342;2016_2018;41
7052;Kenia;KE;Africa;Africa Oriental;Topic62;T62 - Violencia domestica;0.0841834331846154;2007_2009;13
7053;Kenia;KE;Africa;Africa Oriental;Topic62;T62 - Violencia domestica;0.0309471158375;2010_2012;16
7054;Kenia;KE;Africa;Africa Oriental;Topic62;T62 - Violencia domestica;0.0291355315619048;2013_2015;21
7055;Kenia;KE;Africa;Africa Oriental;Topic62;T62 - Violencia domestica;0.109384616985366;2016_2018;41
7057;Kenia;KE;Africa;Africa Oriental;Topic72;T72 - Abuso de sustancias;0.0283846158;2007_2009;13
7058;Kenia;KE;Africa;Africa Oriental;Topic72;T72 - Abuso de sustancias;0.0518413469125;2010_2012;16
7059;Kenia;KE;Africa;Africa Oriental;Topic72;T72 - Abuso de sustancias;0.0180219782857143;2013_2015;21
7060;Kenia;KE;Africa;Africa Oriental;Topic72;T72 - Abuso de sustancias;0.0271538465512195;2016_2018;41
7062;Kenia;KE;Africa;Africa Oriental;Topic73;T73 - Estereotipos de género;0.0337218939846154;2007_2009;13
7063;Kenia;KE;Africa;Africa Oriental;Topic73;T73 - Estereotipos de género;0.09067307825;2010_2012;16
7064;Kenia;KE;Africa;Africa Oriental;Topic73;T73 - Estereotipos de género;0.0219267402476191;2013_2015;21
7065;Kenia;KE;Africa;Africa Oriental;Topic73;T73 - Estereotipos de género;0.0250000003658537;2016_2018;41
7067;Kenia;KE;Africa;Africa Oriental;Topic84;T84 - Acoso (Bullying);0.0883076936;2007_2009;13
7068;Kenia;KE;Africa;Africa Oriental;Topic84;T84 - Acoso (Bullying);0.036663462075;2010_2012;16
7069;Kenia;KE;Africa;Africa Oriental;Topic84;T84 - Acoso (Bullying);0.0489597076761905;2013_2015;21
7070;Kenia;KE;Africa;Africa Oriental;Topic84;T84 - Acoso (Bullying);0.0281538465658537;2016_2018;41
7072;Kenia;KE;Africa;Africa Oriental;Topic90;T90 - Terapia;0.0346923082;2007_2009;13
7073;Kenia;KE;Africa;Africa Oriental;Topic90;T90 - Terapia;0.0126153848;2010_2012;16
7074;Kenia;KE;Africa;Africa Oriental;Topic90;T90 - Terapia;0.0228278391619048;2013_2015;21
7075;Kenia;KE;Africa;Africa Oriental;Topic90;T90 - Terapia;0.0120769232536585;2016_2018;41
7077;Kenia;KE;Africa;Africa Oriental;Topic92;T92 - Género y trabajo;0.0511893498615385;2007_2009;13
7078;Kenia;KE;Africa;Africa Oriental;Topic92;T92 - Género y trabajo;0.12063461715;2010_2012;16
7079;Kenia;KE;Africa;Africa Oriental;Topic92;T92 - Género y trabajo;0.0656300375904762;2013_2015;21
7080;Kenia;KE;Africa;Africa Oriental;Topic92;T92 - Género y trabajo;0.0572307700682927;2016_2018;41
7082;Kenia;KE;Africa;Africa Oriental;Topic94;T94 - Diversidad de género;0.0288698229076923;2007_2009;13
7083;Kenia;KE;Africa;Africa Oriental;Topic94;T94 - Diversidad de género;0.0057163462375;2010_2012;16
7084;Kenia;KE;Africa;Africa Oriental;Topic94;T94 - Diversidad de género;0.031688645152381;2013_2015;21
7085;Kenia;KE;Africa;Africa Oriental;Topic94;T94 - Diversidad de género;0.0258461542243902;2016_2018;41
7087;Kenia;KE;Africa;Africa Oriental;Topic96;T96 - Teoría feminista;0.1230000018;2007_2009;13
7088;Kenia;KE;Africa;Africa Oriental;Topic96;T96 - Teoría feminista;0.1109759631625;2010_2012;16
7089;Kenia;KE;Africa;Africa Oriental;Topic96;T96 - Teoría feminista;0.129457877352381;2013_2015;21
7090;Kenia;KE;Africa;Africa Oriental;Topic96;T96 - Teoría feminista;0.0509230776682927;2016_2018;41
7092;Kenia;KE;Africa;Africa Oriental;Topic97;T97 - Acoso sexual;0.0135857990153846;2007_2009;13
7093;Kenia;KE;Africa;Africa Oriental;Topic97;T97 - Acoso sexual;0.0419855775375;2010_2012;16
7094;Kenia;KE;Africa;Africa Oriental;Topic97;T97 - Acoso sexual;0.00976190490476191;2013_2015;21
7095;Kenia;KE;Africa;Africa Oriental;Topic97;T97 - Acoso sexual;0.0153846156097561;2016_2018;41
7097;Kenia;KE;Africa;Africa Oriental;Topic99;T99 - Cine;0.00169822487692308;2007_2009;13
7098;Kenia;KE;Africa;Africa Oriental;Topic99;T99 - Cine;0.0155721156125;2010_2012;16
7099;Kenia;KE;Africa;Africa Oriental;Topic99;T99 - Cine;0.0118644690380952;2013_2015;21
7100;Kenia;KE;Africa;Africa Oriental;Topic99;T99 - Cine;0.015076923297561;2016_2018;41
7101;Corea del Sur;KR;Asia;Asia Oriental;Topic03;T03 - Educacion superior;0.00462892683157895;2004_2006;19
7102;Corea del Sur;KR;Asia;Asia Oriental;Topic03;T03 - Educacion superior;0.0073610462;2007_2009;53
7103;Corea del Sur;KR;Asia;Asia Oriental;Topic03;T03 - Educacion superior;0.0164008596363636;2010_2012;88
7104;Corea del Sur;KR;Asia;Asia Oriental;Topic03;T03 - Educacion superior;0.0173270952345324;2013_2015;139
7105;Corea del Sur;KR;Asia;Asia Oriental;Topic03;T03 - Educacion superior;0.0142418402232955;2016_2018;176
7106;Corea del Sur;KR;Asia;Asia Oriental;Topic06;T06 - Religión;0.00385743902631579;2004_2006;19
7107;Corea del Sur;KR;Asia;Asia Oriental;Topic06;T06 - Religión;0.0178069239;2007_2009;53
7108;Corea del Sur;KR;Asia;Asia Oriental;Topic06;T06 - Religión;0.0136332145727273;2010_2012;88
7109;Corea del Sur;KR;Asia;Asia Oriental;Topic06;T06 - Religión;0.0119488816856115;2013_2015;139
7110;Corea del Sur;KR;Asia;Asia Oriental;Topic06;T06 - Religión;0.0121596998397727;2016_2018;176
7111;Corea del Sur;KR;Asia;Asia Oriental;Topic08;T08 - Analisis estadístico;0.0468827204736842;2004_2006;19
7112;Corea del Sur;KR;Asia;Asia Oriental;Topic08;T08 - Analisis estadístico;0.0248701243;2007_2009;53
7113;Corea del Sur;KR;Asia;Asia Oriental;Topic08;T08 - Analisis estadístico;0.0255238378090909;2010_2012;88
7114;Corea del Sur;KR;Asia;Asia Oriental;Topic08;T08 - Analisis estadístico;0.0294868872553957;2013_2015;139
7115;Corea del Sur;KR;Asia;Asia Oriental;Topic08;T08 - Analisis estadístico;0.0241848613778409;2016_2018;176
7116;Corea del Sur;KR;Asia;Asia Oriental;Topic09;T09 - Familia;0.0065279737368421;2004_2006;19
7117;Corea del Sur;KR;Asia;Asia Oriental;Topic09;T09 - Familia;0.0300824258;2007_2009;53
7118;Corea del Sur;KR;Asia;Asia Oriental;Topic09;T09 - Familia;0.00962269186477273;2010_2012;88
7119;Corea del Sur;KR;Asia;Asia Oriental;Topic09;T09 - Familia;0.0128655304503597;2013_2015;139
7120;Corea del Sur;KR;Asia;Asia Oriental;Topic09;T09 - Familia;0.0195144603329545;2016_2018;176
7121;Corea del Sur;KR;Asia;Asia Oriental;Topic11;T11 - Enferm. transm. Sexual;0.0121657692368421;2004_2006;19
7122;Corea del Sur;KR;Asia;Asia Oriental;Topic11;T11 - Enferm. transm. Sexual;0.0066377064;2007_2009;53
7123;Corea del Sur;KR;Asia;Asia Oriental;Topic11;T11 - Enferm. transm. Sexual;0.0201166793977273;2010_2012;88
7124;Corea del Sur;KR;Asia;Asia Oriental;Topic11;T11 - Enferm. transm. Sexual;0.0127925230266187;2013_2015;139
7125;Corea del Sur;KR;Asia;Asia Oriental;Topic11;T11 - Enferm. transm. Sexual;0.00932158233238636;2016_2018;176
7126;Corea del Sur;KR;Asia;Asia Oriental;Topic12;T12 - Cuestionarios;0.0299099887578947;2004_2006;19
7127;Corea del Sur;KR;Asia;Asia Oriental;Topic12;T12 - Cuestionarios;0.0312525343;2007_2009;53
7128;Corea del Sur;KR;Asia;Asia Oriental;Topic12;T12 - Cuestionarios;0.0308925567056818;2010_2012;88
7129;Corea del Sur;KR;Asia;Asia Oriental;Topic12;T12 - Cuestionarios;0.0182031843194245;2013_2015;139
7130;Corea del Sur;KR;Asia;Asia Oriental;Topic12;T12 - Cuestionarios;0.0242681469931818;2016_2018;176
7131;Corea del Sur;KR;Asia;Asia Oriental;Topic16;T16 - Trabajadoras sexuales;0.00320464165263158;2004_2006;19
7132;Corea del Sur;KR;Asia;Asia Oriental;Topic16;T16 - Trabajadoras sexuales;0.0050846533;2007_2009;53
7133;Corea del Sur;KR;Asia;Asia Oriental;Topic16;T16 - Trabajadoras sexuales;0.00759821075340909;2010_2012;88
7134;Corea del Sur;KR;Asia;Asia Oriental;Topic16;T16 - Trabajadoras sexuales;0.00747920496546763;2013_2015;139
7135;Corea del Sur;KR;Asia;Asia Oriental;Topic16;T16 - Trabajadoras sexuales;0.00755336465284091;2016_2018;176
7136;Corea del Sur;KR;Asia;Asia Oriental;Topic17;T17 - Autoestima;0.0263492758105263;2004_2006;19
7137;Corea del Sur;KR;Asia;Asia Oriental;Topic17;T17 - Autoestima;0.0140625767;2007_2009;53
7138;Corea del Sur;KR;Asia;Asia Oriental;Topic17;T17 - Autoestima;0.0177462426534091;2010_2012;88
7139;Corea del Sur;KR;Asia;Asia Oriental;Topic17;T17 - Autoestima;0.0194848702028777;2013_2015;139
7140;Corea del Sur;KR;Asia;Asia Oriental;Topic17;T17 - Autoestima;0.0125953476738636;2016_2018;176
7141;Corea del Sur;KR;Asia;Asia Oriental;Topic21;T21 - Identidades de genero;0.00706208067894737;2004_2006;19
7142;Corea del Sur;KR;Asia;Asia Oriental;Topic21;T21 - Identidades de genero;0.008084386;2007_2009;53
7143;Corea del Sur;KR;Asia;Asia Oriental;Topic21;T21 - Identidades de genero;0.0127747320761364;2010_2012;88
7144;Corea del Sur;KR;Asia;Asia Oriental;Topic21;T21 - Identidades de genero;0.0125086052676259;2013_2015;139
7145;Corea del Sur;KR;Asia;Asia Oriental;Topic21;T21 - Identidades de genero;0.00964831820795455;2016_2018;176
7146;Corea del Sur;KR;Asia;Asia Oriental;Topic30;T30 - Cigarrillo;0.0214236229;2004_2006;19
7147;Corea del Sur;KR;Asia;Asia Oriental;Topic30;T30 - Cigarrillo;0.0171474082;2007_2009;53
7148;Corea del Sur;KR;Asia;Asia Oriental;Topic30;T30 - Cigarrillo;0.0266129573943182;2010_2012;88
7149;Corea del Sur;KR;Asia;Asia Oriental;Topic30;T30 - Cigarrillo;0.0139849776143885;2013_2015;139
7150;Corea del Sur;KR;Asia;Asia Oriental;Topic30;T30 - Cigarrillo;0.0167532218551136;2016_2018;176
7151;Corea del Sur;KR;Asia;Asia Oriental;Topic32;T32 - Orientación sexual;0.0090204728;2004_2006;19
7152;Corea del Sur;KR;Asia;Asia Oriental;Topic32;T32 - Orientación sexual;0.0070632004;2007_2009;53
7153;Corea del Sur;KR;Asia;Asia Oriental;Topic32;T32 - Orientación sexual;0.010429921675;2010_2012;88
7154;Corea del Sur;KR;Asia;Asia Oriental;Topic32;T32 - Orientación sexual;0.013238679505036;2013_2015;139
7155;Corea del Sur;KR;Asia;Asia Oriental;Topic32;T32 - Orientación sexual;0.00723944194886364;2016_2018;176
7156;Corea del Sur;KR;Asia;Asia Oriental;Topic33;T33 - Marketing;0.0213642776842105;2004_2006;19
7157;Corea del Sur;KR;Asia;Asia Oriental;Topic33;T33 - Marketing;0.0254870906;2007_2009;53
7158;Corea del Sur;KR;Asia;Asia Oriental;Topic33;T33 - Marketing;0.0118906232363636;2010_2012;88
7159;Corea del Sur;KR;Asia;Asia Oriental;Topic33;T33 - Marketing;0.0171080729633094;2013_2015;139
7160;Corea del Sur;KR;Asia;Asia Oriental;Topic33;T33 - Marketing;0.0172977816477273;2016_2018;176
7161;Corea del Sur;KR;Asia;Asia Oriental;Topic36;T36 - Violencia de pareja;0.0299693339736842;2004_2006;19
7162;Corea del Sur;KR;Asia;Asia Oriental;Topic36;T36 - Violencia de pareja;0.0068930028;2007_2009;53
7163;Corea del Sur;KR;Asia;Asia Oriental;Topic36;T36 - Violencia de pareja;0.00440773102727273;2010_2012;88
7164;Corea del Sur;KR;Asia;Asia Oriental;Topic36;T36 - Violencia de pareja;0.00438044542446043;2013_2015;139
7165;Corea del Sur;KR;Asia;Asia Oriental;Topic36;T36 - Violencia de pareja;0.005355905725;2016_2018;176
7166;Corea del Sur;KR;Asia;Asia Oriental;Topic38;T38 - Lenguaje feminista;0.00172101125789474;2004_2006;19
7167;Corea del Sur;KR;Asia;Asia Oriental;Topic38;T38 - Lenguaje feminista;0.0043613135;2007_2009;53
7168;Corea del Sur;KR;Asia;Asia Oriental;Topic38;T38 - Lenguaje feminista;0.00401052270795454;2010_2012;88
7169;Corea del Sur;KR;Asia;Asia Oriental;Topic38;T38 - Lenguaje feminista;0.00423443057697842;2013_2015;139
7170;Corea del Sur;KR;Asia;Asia Oriental;Topic38;T38 - Lenguaje feminista;0.00399770953636364;2016_2018;176
7171;Corea del Sur;KR;Asia;Asia Oriental;Topic41;T41 - Lugar de trabajo;0.00801160413157895;2004_2006;19
7172;Corea del Sur;KR;Asia;Asia Oriental;Topic41;T41 - Lugar de trabajo;0.0198280204;2007_2009;53
7173;Corea del Sur;KR;Asia;Asia Oriental;Topic41;T41 - Lugar de trabajo;0.0357615619102273;2010_2012;88
7174;Corea del Sur;KR;Asia;Asia Oriental;Topic41;T41 - Lugar de trabajo;0.0347190859568345;2013_2015;139
7175;Corea del Sur;KR;Asia;Asia Oriental;Topic41;T41 - Lugar de trabajo;0.0366520773357955;2016_2018;176
7176;Corea del Sur;KR;Asia;Asia Oriental;Topic43;T43 - Inequidad de género;0.00433220075263158;2004_2006;19
7177;Corea del Sur;KR;Asia;Asia Oriental;Topic43;T43 - Inequidad de género;0.0374221973;2007_2009;53
7178;Corea del Sur;KR;Asia;Asia Oriental;Topic43;T43 - Inequidad de género;0.0266385837375;2010_2012;88
7179;Corea del Sur;KR;Asia;Asia Oriental;Topic43;T43 - Inequidad de género;0.0378502932417266;2013_2015;139
7180;Corea del Sur;KR;Asia;Asia Oriental;Topic43;T43 - Inequidad de género;0.0259851119863636;2016_2018;176
7181;Corea del Sur;KR;Asia;Asia Oriental;Topic48;T48 - Imagen corporal;0.0103260675473684;2004_2006;19
7182;Corea del Sur;KR;Asia;Asia Oriental;Topic48;T48 - Imagen corporal;0.0067653546;2007_2009;53
7183;Corea del Sur;KR;Asia;Asia Oriental;Topic48;T48 - Imagen corporal;0.00946893380568182;2010_2012;88
7184;Corea del Sur;KR;Asia;Asia Oriental;Topic48;T48 - Imagen corporal;0.0109511135611511;2013_2015;139
7185;Corea del Sur;KR;Asia;Asia Oriental;Topic48;T48 - Imagen corporal;0.0148953119744318;2016_2018;176
7186;Corea del Sur;KR;Asia;Asia Oriental;Topic52;T52 - Experimentos;0.0344795703736842;2004_2006;19
7187;Corea del Sur;KR;Asia;Asia Oriental;Topic52;T52 - Experimentos;0.0306781174;2007_2009;53
7188;Corea del Sur;KR;Asia;Asia Oriental;Topic52;T52 - Experimentos;0.0216542599886364;2010_2012;88
7189;Corea del Sur;KR;Asia;Asia Oriental;Topic52;T52 - Experimentos;0.0176434607374101;2013_2015;139
7190;Corea del Sur;KR;Asia;Asia Oriental;Topic52;T52 - Experimentos;0.0218208312193182;2016_2018;176
7191;Corea del Sur;KR;Asia;Asia Oriental;Topic55;T55 - Racismo;0.00421351032105263;2004_2006;19
7192;Corea del Sur;KR;Asia;Asia Oriental;Topic55;T55 - Racismo;0.0062760365;2007_2009;53
7193;Corea del Sur;KR;Asia;Asia Oriental;Topic55;T55 - Racismo;0.0100327133556818;2010_2012;88
7194;Corea del Sur;KR;Asia;Asia Oriental;Topic55;T55 - Racismo;0.00738186173381295;2013_2015;139
7195;Corea del Sur;KR;Asia;Asia Oriental;Topic55;T55 - Racismo;0.00575311404431818;2016_2018;176
7196;Corea del Sur;KR;Asia;Asia Oriental;Topic59;T59 - Escuela;0.00195839212105263;2004_2006;19
7197;Corea del Sur;KR;Asia;Asia Oriental;Topic59;T59 - Escuela;0.0109564705;2007_2009;53
7198;Corea del Sur;KR;Asia;Asia Oriental;Topic59;T59 - Escuela;0.0131206877090909;2010_2012;88
7199;Corea del Sur;KR;Asia;Asia Oriental;Topic59;T59 - Escuela;0.0141877760136691;2013_2015;139
7200;Corea del Sur;KR;Asia;Asia Oriental;Topic59;T59 - Escuela;0.0158434866721591;2016_2018;176
7201;Corea del Sur;KR;Asia;Asia Oriental;Topic62;T62 - Violencia domestica;0.00807094934736842;2004_2006;19
7202;Corea del Sur;KR;Asia;Asia Oriental;Topic62;T62 - Violencia domestica;0.0116159862;2007_2009;53
7203;Corea del Sur;KR;Asia;Asia Oriental;Topic62;T62 - Violencia domestica;0.0142610599806818;2010_2012;88
7204;Corea del Sur;KR;Asia;Asia Oriental;Topic62;T62 - Violencia domestica;0.0118028668381295;2013_2015;139
7205;Corea del Sur;KR;Asia;Asia Oriental;Topic62;T62 - Violencia domestica;0.0144340377971591;2016_2018;176
7206;Corea del Sur;KR;Asia;Asia Oriental;Topic72;T72 - Abuso de sustancias;0.0313936191526316;2004_2006;19
7207;Corea del Sur;KR;Asia;Asia Oriental;Topic72;T72 - Abuso de sustancias;0.0124669742;2007_2009;53
7208;Corea del Sur;KR;Asia;Asia Oriental;Topic72;T72 - Abuso de sustancias;0.0243706523659091;2010_2012;88
7209;Corea del Sur;KR;Asia;Asia Oriental;Topic72;T72 - Abuso de sustancias;0.0216750929151079;2013_2015;139
7210;Corea del Sur;KR;Asia;Asia Oriental;Topic72;T72 - Abuso de sustancias;0.0173554409198864;2016_2018;176
7211;Corea del Sur;KR;Asia;Asia Oriental;Topic73;T73 - Estereotipos de género;0.0166760056368421;2004_2006;19
7212;Corea del Sur;KR;Asia;Asia Oriental;Topic73;T73 - Estereotipos de género;0.0144029719;2007_2009;53
7213;Corea del Sur;KR;Asia;Asia Oriental;Topic73;T73 - Estereotipos de género;0.0133513247977273;2010_2012;88
7214;Corea del Sur;KR;Asia;Asia Oriental;Topic73;T73 - Estereotipos de género;0.0231839130057554;2013_2015;139
7215;Corea del Sur;KR;Asia;Asia Oriental;Topic73;T73 - Estereotipos de género;0.0171696499318182;2016_2018;176
7216;Corea del Sur;KR;Asia;Asia Oriental;Topic84;T84 - Acoso (Bullying);0.00480696247894737;2004_2006;19
7217;Corea del Sur;KR;Asia;Asia Oriental;Topic84;T84 - Acoso (Bullying);0.0087651764;2007_2009;53
7218;Corea del Sur;KR;Asia;Asia Oriental;Topic84;T84 - Acoso (Bullying);0.0161317830329545;2010_2012;88
7219;Corea del Sur;KR;Asia;Asia Oriental;Topic84;T84 - Acoso (Bullying);0.0113567103597122;2013_2015;139
7220;Corea del Sur;KR;Asia;Asia Oriental;Topic84;T84 - Acoso (Bullying);0.0106477455920455;2016_2018;176
7221;Corea del Sur;KR;Asia;Asia Oriental;Topic90;T90 - Terapia;0.0173881482263158;2004_2006;19
7222;Corea del Sur;KR;Asia;Asia Oriental;Topic90;T90 - Terapia;0.0105309765;2007_2009;53
7223;Corea del Sur;KR;Asia;Asia Oriental;Topic90;T90 - Terapia;0.0154398717670455;2010_2012;88
7224;Corea del Sur;KR;Asia;Asia Oriental;Topic90;T90 - Terapia;0.017967938176259;2013_2015;139
7225;Corea del Sur;KR;Asia;Asia Oriental;Topic90;T90 - Terapia;0.0213403372846591;2016_2018;176
7226;Corea del Sur;KR;Asia;Asia Oriental;Topic92;T92 - Género y trabajo;0.0294352270315789;2004_2006;19
7227;Corea del Sur;KR;Asia;Asia Oriental;Topic92;T92 - Género y trabajo;0.0171474082;2007_2009;53
7228;Corea del Sur;KR;Asia;Asia Oriental;Topic92;T92 - Género y trabajo;0.0160805303465909;2010_2012;88
7229;Corea del Sur;KR;Asia;Asia Oriental;Topic92;T92 - Género y trabajo;0.026006866723741;2013_2015;139
7230;Corea del Sur;KR;Asia;Asia Oriental;Topic92;T92 - Género y trabajo;0.0208470301784091;2016_2018;176
7231;Corea del Sur;KR;Asia;Asia Oriental;Topic94;T94 - Diversidad de género;0.0127592213947368;2004_2006;19
7232;Corea del Sur;KR;Asia;Asia Oriental;Topic94;T94 - Diversidad de género;0.0065313329;2007_2009;53
7233;Corea del Sur;KR;Asia;Asia Oriental;Topic94;T94 - Diversidad de género;0.00630408042272727;2010_2012;88
7234;Corea del Sur;KR;Asia;Asia Oriental;Topic94;T94 - Diversidad de género;0.0097262112294964;2013_2015;139
7235;Corea del Sur;KR;Asia;Asia Oriental;Topic94;T94 - Diversidad de género;0.0112307448994318;2016_2018;176
7236;Corea del Sur;KR;Asia;Asia Oriental;Topic96;T96 - Teoría feminista;0.0718077111052632;2004_2006;19
7237;Corea del Sur;KR;Asia;Asia Oriental;Topic96;T96 - Teoría feminista;0.0160623985;2007_2009;53
7238;Corea del Sur;KR;Asia;Asia Oriental;Topic96;T96 - Teoría feminista;0.0481390856670455;2010_2012;88
7239;Corea del Sur;KR;Asia;Asia Oriental;Topic96;T96 - Teoría feminista;0.0288622681856115;2013_2015;139
7240;Corea del Sur;KR;Asia;Asia Oriental;Topic96;T96 - Teoría feminista;0.0290666797539773;2016_2018;176
7241;Corea del Sur;KR;Asia;Asia Oriental;Topic97;T97 - Acoso sexual;0.0473574822;2004_2006;19
7242;Corea del Sur;KR;Asia;Asia Oriental;Topic97;T97 - Acoso sexual;0.0097438126;2007_2009;53
7243;Corea del Sur;KR;Asia;Asia Oriental;Topic97;T97 - Acoso sexual;0.0208854696931818;2010_2012;88
7244;Corea del Sur;KR;Asia;Asia Oriental;Topic97;T97 - Acoso sexual;0.011640628118705;2013_2015;139
